time,value,correction,quality
1999-03-16T11:00:00Z,372.64,0,3
1999-03-17T11:00:00Z,372.6,0,3
1999-03-18T11:00:00Z,372.56,0,3
1999-03-19T11:00:00Z,372.52,0,3
1999-03-20T11:00:00Z,372.5,0,3
1999-03-21T11:00:00Z,372.48,0,3
1999-03-22T11:00:00Z,372.49,0,3
1999-03-23T11:00:00Z,372.43,0,3
1999-03-24T11:00:00Z,372.41,0,3
1999-03-25T11:00:00Z,372.38,0,3
1999-03-26T11:00:00Z,372.33,0,3
1999-03-27T11:00:00Z,372.28,0,3
1999-03-28T11:00:00Z,372.1,0,3
1999-03-29T11:00:00Z,371.95,0,3
1999-03-30T11:00:00Z,371.63,0,3
1999-03-31T11:00:00Z,371.63,0,3
1999-04-01T11:00:00Z,371.51,0,3
1999-04-02T11:00:00Z,371.35,0,3
1999-04-03T11:00:00Z,371.43,0,3
1999-04-04T11:00:00Z,371.52,0,3
1999-04-05T11:00:00Z,371.58,0,3
1999-04-06T11:00:00Z,371.36,0,3
1999-04-07T11:00:00Z,371.39,0,3
1999-04-08T11:00:00Z,371.39,0,3
1999-04-09T11:00:00Z,371.39,0,3
1999-04-10T11:00:00Z,371.39,0,3
1999-04-11T11:00:00Z,371.68,0,3
1999-04-12T11:00:00Z,371.93,0,3
1999-04-13T11:00:00Z,372.07,0,3
1999-04-14T11:00:00Z,372.21,0,3
1999-04-15T11:00:00Z,372.2,0,3
1999-04-16T11:00:00Z,372.15,0,3
1999-04-17T11:00:00Z,372.02,0,3
1999-04-18T11:00:00Z,371.81,0,3
1999-04-19T11:00:00Z,371.6,0,3
1999-04-20T11:00:00Z,371.4,0,3
1999-04-21T11:00:00Z,371.1,0,3
1999-04-22T11:00:00Z,370.83,0,3
1999-04-23T11:00:00Z,370.71,0,3
1999-04-24T11:00:00Z,370.58,0,3
1999-04-25T11:00:00Z,370.38,0,3
1999-04-26T11:00:00Z,370.49,0,3
1999-04-27T11:00:00Z,370.55,0,3
1999-04-28T11:00:00Z,370.62,0,3
1999-04-29T11:00:00Z,370.67,0,3
1999-04-30T11:00:00Z,370.69,0,3
1999-05-01T11:00:00Z,370.71,0,3
1999-05-02T11:00:00Z,370.66,0,3
1999-05-03T11:00:00Z,370.55,0,3
1999-05-04T11:00:00Z,370.57,0,3
1999-05-05T11:00:00Z,370.6,0,3
1999-05-06T11:00:00Z,370.55,0,3
1999-05-07T11:00:00Z,370.25,0,3
1999-05-08T11:00:00Z,370.03,0,3
1999-05-09T11:00:00Z,369.8,0,3
1999-05-10T11:00:00Z,369.46,0,3
1999-05-11T11:00:00Z,369.42,0,3
1999-05-12T11:00:00Z,369.46,0,3
1999-05-13T11:00:00Z,369.37,0,3
1999-05-14T11:00:00Z,369.01,0,3
1999-05-15T11:00:00Z,368.61,0,3
1999-05-16T11:00:00Z,368.09,0,3
1999-05-17T11:00:00Z,367.66,0,3
1999-05-18T11:00:00Z,367.37,0,3
1999-05-19T11:00:00Z,367.44,0,3
1999-05-20T11:00:00Z,367.46,0,3
1999-05-21T11:00:00Z,367.54,0,3
1999-05-22T11:00:00Z,367.67,0,3
1999-05-23T11:00:00Z,367.83,0,3
1999-05-24T11:00:00Z,367.72,0,3
1999-05-25T11:00:00Z,367.49,0,3
1999-05-26T11:00:00Z,367.4,0,3
1999-05-27T11:00:00Z,367.54,0,3
1999-05-28T11:00:00Z,367.7,0,3
1999-05-29T11:00:00Z,367.76,0,3
1999-05-30T11:00:00Z,368.08,0,3
1999-05-31T11:00:00Z,368.43,0,3
1999-06-01T11:00:00Z,368.67,0,3
1999-06-02T11:00:00Z,368.86,0,3
1999-06-03T11:00:00Z,368.95,0,3
1999-06-04T11:00:00Z,369.34,0,3
1999-06-05T11:00:00Z,369.99,0,3
1999-06-06T11:00:00Z,370.67,0,3
1999-06-07T11:00:00Z,371.21,0,3
1999-06-08T11:00:00Z,371.67,0,3
1999-06-09T11:00:00Z,371.96,0,3
1999-06-10T11:00:00Z,372.3,0,3
1999-06-11T11:00:00Z,372.49,0,3
1999-06-12T11:00:00Z,372.76,0,3
1999-06-13T11:00:00Z,373.09,0,3
1999-06-14T11:00:00Z,373.3,0,3
1999-06-15T11:00:00Z,373.41,0,3
1999-06-16T11:00:00Z,373.82,0,3
1999-06-17T11:00:00Z,374.18,0,3
1999-06-18T11:00:00Z,374.75,0,3
1999-06-19T11:00:00Z,375.15,0,3
1999-06-20T11:00:00Z,375.43,0,3
1999-06-21T11:00:00Z,376.59,0,3
1999-06-22T11:00:00Z,377.11,0,3
1999-06-23T11:00:00Z,377.09,0,3
1999-06-24T11:00:00Z,376.98,0,3
1999-06-25T11:00:00Z,377.1,0,3
1999-06-26T11:00:00Z,377.39,0,3
1999-06-27T11:00:00Z,377.7,0,3
1999-06-28T11:00:00Z,377.99,0,3
1999-06-29T11:00:00Z,378.4,0,3
1999-06-30T11:00:00Z,378.49,0,3
1999-07-01T11:00:00Z,378.31,0,3
1999-07-02T11:00:00Z,378.27,0,3
1999-07-03T11:00:00Z,378.44,0,3
1999-07-04T11:00:00Z,378.6,0,3
1999-07-05T11:00:00Z,378.84,0,3
1999-07-06T11:00:00Z,378.89,0,3
1999-07-07T11:00:00Z,378.62,0,3
1999-07-08T11:00:00Z,378.23,0,3
1999-07-09T11:00:00Z,378.14,0,3
1999-07-10T11:00:00Z,378.19,0,3
1999-07-11T11:00:00Z,378.24,0,3
1999-07-12T11:00:00Z,378.25,0,3
1999-07-13T11:00:00Z,378.22,0,3
1999-07-14T11:00:00Z,378.21,0,3
1999-07-15T11:00:00Z,378.19,0,3
1999-07-16T11:00:00Z,378.17,0,3
1999-07-17T11:00:00Z,378.11,0,3
1999-07-18T11:00:00Z,378.03,0,3
1999-07-19T11:00:00Z,378.17,0,3
1999-07-20T11:00:00Z,378.22,0,3
1999-07-21T11:00:00Z,378.36,0,3
1999-07-22T11:00:00Z,378.64,0,3
1999-07-23T11:00:00Z,378.84,0,3
1999-07-24T11:00:00Z,378.9,0,3
1999-07-25T11:00:00Z,379.07,0,3
1999-07-26T11:00:00Z,379.21,0,3
1999-07-27T11:00:00Z,379.21,0,3
1999-07-28T11:00:00Z,379.12,0,3
1999-07-29T11:00:00Z,379.1,0,3
1999-07-30T11:00:00Z,379.06,0,3
1999-07-31T11:00:00Z,379.02,0,3
1999-08-01T11:00:00Z,378.98,0,3
1999-08-02T11:00:00Z,378.96,0,3
1999-08-03T11:00:00Z,378.94,0,3
1999-08-04T11:00:00Z,378.85,0,3
1999-08-05T11:00:00Z,378.91,0,3
1999-08-06T11:00:00Z,378.85,0,3
1999-08-07T11:00:00Z,378.72,0,3
1999-08-08T11:00:00Z,378.66,0,3
1999-08-09T11:00:00Z,378.61,0,3
1999-08-10T11:00:00Z,378.55,0,3
1999-08-11T11:00:00Z,378.48,0,3
1999-08-12T11:00:00Z,378.41,0,3
1999-08-13T11:00:00Z,378.27,0,3
1999-08-14T11:00:00Z,378.22,0,3
1999-08-15T11:00:00Z,378.14,0,3
1999-08-16T11:00:00Z,378.18,0,3
1999-08-17T11:00:00Z,378.24,0,3
1999-08-18T11:00:00Z,378.23,0,3
1999-08-19T11:00:00Z,378.13,0,3
1999-08-20T11:00:00Z,378.13,0,3
1999-08-21T11:00:00Z,378.12,0,3
1999-08-22T11:00:00Z,378.1,0,3
1999-08-23T11:00:00Z,378.08,0,3
1999-08-24T11:00:00Z,378.1,0,3
1999-08-25T11:00:00Z,378.12,0,3
1999-08-26T11:00:00Z,378.1,0,3
1999-08-27T11:00:00Z,378.14,0,3
1999-08-28T11:00:00Z,378.13,0,3
1999-08-29T11:00:00Z,378.18,0,3
1999-08-30T11:00:00Z,378.38,0,3
1999-08-31T11:00:00Z,378.29,0,3
1999-09-01T11:00:00Z,378.26,0,3
1999-09-02T11:00:00Z,378.19,0,3
1999-09-03T11:00:00Z,378.28,0,3
1999-09-04T11:00:00Z,378.26,0,3
1999-09-05T11:00:00Z,378.29,0,3
1999-09-06T11:00:00Z,378.29,0,3
1999-09-07T11:00:00Z,378.27,0,3
1999-09-08T11:00:00Z,378.25,0,3
1999-09-09T11:00:00Z,378.31,0,3
1999-09-10T11:00:00Z,378.44,0,3
1999-09-11T11:00:00Z,378.43,0,3
1999-09-12T11:00:00Z,378.41,0,3
1999-09-13T11:00:00Z,378.36,0,3
1999-09-14T11:00:00Z,378.28,0,3
1999-09-15T11:00:00Z,378.38,0,3
1999-09-16T11:00:00Z,378.72,0,3
1999-09-17T11:00:00Z,378.99,0,3
1999-09-18T11:00:00Z,379.18,0,3
1999-09-19T11:00:00Z,379.14,0,3
1999-09-20T11:00:00Z,379.07,0,3
1999-09-21T11:00:00Z,379.02,0,3
1999-09-22T11:00:00Z,378.91,0,3
1999-09-23T11:00:00Z,378.84,0,3
1999-09-24T11:00:00Z,378.69,0,3
1999-09-25T11:00:00Z,378.6,0,3
1999-09-26T11:00:00Z,378.6,0,3
1999-09-27T11:00:00Z,378.61,0,3
1999-09-28T11:00:00Z,378.62,0,3
1999-09-29T11:00:00Z,378.62,0,3
1999-09-30T11:00:00Z,378.62,0,3
1999-10-01T11:00:00Z,378.65,0,3
1999-10-02T11:00:00Z,378.98,0,3
1999-10-03T11:00:00Z,379.04,0,3
1999-10-04T11:00:00Z,379.25,0,3
1999-10-05T11:00:00Z,379.32,0,3
1999-10-06T11:00:00Z,379.11,0,3
1999-10-07T11:00:00Z,378.85,0,3
1999-10-08T11:00:00Z,378.6,0,3
1999-10-09T11:00:00Z,378.31,0,3
1999-10-10T11:00:00Z,378.07,0,3
1999-10-11T11:00:00Z,377.91,0,3
1999-10-12T11:00:00Z,378.08,0,3
1999-10-13T11:00:00Z,378.1,0,3
1999-10-14T11:00:00Z,377.92,0,3
1999-10-15T11:00:00Z,377.78,0,3
1999-10-16T11:00:00Z,377.67,0,3
1999-10-17T11:00:00Z,377.66,0,3
1999-10-18T11:00:00Z,377.61,0,3
1999-10-19T11:00:00Z,377.54,0,3
1999-10-20T11:00:00Z,377.47,0,3
1999-10-21T11:00:00Z,377.39,0,3
1999-10-22T11:00:00Z,377.31,0,3
1999-10-23T11:00:00Z,377.22,0,3
1999-10-24T11:00:00Z,377.15,0,3
1999-10-25T11:00:00Z,377.08,0,3
1999-10-26T11:00:00Z,377.03,0,3
1999-10-27T11:00:00Z,377.01,0,3
1999-10-28T11:00:00Z,376.97,0,3
1999-10-29T11:00:00Z,377.13,0,3
1999-10-30T11:00:00Z,377.26,0,3
1999-10-31T11:00:00Z,377.34,0,3
1999-11-01T11:00:00Z,377.71,0,3
1999-11-02T11:00:00Z,378.31,0,3
1999-11-03T11:00:00Z,379.01,0,3
1999-11-04T11:00:00Z,379.05,0,3
1999-11-05T11:00:00Z,379.26,0,3
1999-11-06T11:00:00Z,379.4,0,3
1999-11-07T11:00:00Z,379.32,0,3
1999-11-08T11:00:00Z,379.17,0,3
1999-11-09T11:00:00Z,379.11,0,3
1999-11-10T11:00:00Z,379.11,0,3
1999-11-11T11:00:00Z,379.09,0,3
1999-11-12T11:00:00Z,379.07,0,3
1999-11-13T11:00:00Z,379.1,0,3
1999-11-14T11:00:00Z,379.15,0,3
1999-11-15T11:00:00Z,379.15,0,3
1999-11-16T11:00:00Z,379.09,0,3
1999-11-17T11:00:00Z,379.03,0,3
1999-11-18T11:00:00Z,378.98,0,3
1999-11-19T11:00:00Z,378.91,0,3
1999-11-20T11:00:00Z,378.86,0,3
1999-11-21T11:00:00Z,378.79,0,3
1999-11-22T11:00:00Z,378.72,0,3
1999-11-23T11:00:00Z,378.67,0,3
1999-11-24T11:00:00Z,378.61,0,3
1999-11-25T11:00:00Z,378.64,0,3
1999-11-26T11:00:00Z,378.85,0,3
1999-11-27T11:00:00Z,379.05,0,3
1999-11-28T11:00:00Z,378.97,0,3
1999-11-29T11:00:00Z,379.2,0,3
1999-11-30T11:00:00Z,379.73,0,3
1999-12-01T11:00:00Z,379.43,0,3
1999-12-02T11:00:00Z,379.19,0,3
1999-12-03T11:00:00Z,379.09,0,3
1999-12-04T11:00:00Z,379.01,0,3
1999-12-05T11:00:00Z,378.92,0,3
1999-12-06T11:00:00Z,378.83,0,3
1999-12-07T11:00:00Z,378.86,0,3
1999-12-08T11:00:00Z,378.93,0,3
1999-12-09T11:00:00Z,378.85,0,3
1999-12-10T11:00:00Z,378.81,0,3
1999-12-11T11:00:00Z,378.74,0,3
1999-12-12T11:00:00Z,378.6,0,3
1999-12-13T11:00:00Z,378.49,0,3
1999-12-14T11:00:00Z,378.4,0,3
1999-12-15T11:00:00Z,378.32,0,3
1999-12-16T11:00:00Z,378.24,0,3
1999-12-17T11:00:00Z,378.18,0,3
1999-12-18T11:00:00Z,378.15,0,3
1999-12-19T11:00:00Z,378.07,0,3
1999-12-20T11:00:00Z,378.0,0,3
1999-12-21T11:00:00Z,377.93,0,3
1999-12-22T11:00:00Z,377.86,0,3
1999-12-23T11:00:00Z,377.79,0,3
1999-12-24T11:00:00Z,377.73,0,3
1999-12-25T11:00:00Z,377.56,0,3
1999-12-26T11:00:00Z,377.43,0,3
1999-12-27T11:00:00Z,377.36,0,3
1999-12-28T11:00:00Z,377.29,0,3
1999-12-29T11:00:00Z,377.2,0,3
1999-12-30T11:00:00Z,377.1,0,3
1999-12-31T11:00:00Z,377.02,0,3
2000-01-01T11:00:00Z,376.95,0,3
2000-01-02T11:00:00Z,376.87,0,3
2000-01-03T11:00:00Z,376.83,0,3
2000-01-04T11:00:00Z,376.8,0,3
2000-01-05T11:00:00Z,376.78,0,3
2000-01-06T11:00:00Z,376.78,0,3
2000-01-07T11:00:00Z,376.85,0,3
2000-01-08T11:00:00Z,376.87,0,3
2000-01-09T11:00:00Z,376.93,0,3
2000-01-10T11:00:00Z,376.89,0,3
2000-01-11T11:00:00Z,376.75,0,3
2000-01-12T11:00:00Z,376.68,0,3
2000-01-13T11:00:00Z,376.67,0,3
2000-01-14T11:00:00Z,376.62,0,3
2000-01-15T11:00:00Z,376.65,0,3
2000-01-16T11:00:00Z,376.47,0,3
2000-01-17T11:00:00Z,376.39,0,3
2000-01-18T11:00:00Z,376.39,0,3
2000-01-19T11:00:00Z,376.38,0,3
2000-01-20T11:00:00Z,376.35,0,3
2000-01-21T11:00:00Z,376.3,0,3
2000-01-22T11:00:00Z,376.24,0,3
2000-01-23T11:00:00Z,376.18,0,3
2000-01-24T11:00:00Z,376.12,0,3
2000-01-25T11:00:00Z,376.07,0,3
2000-01-26T11:00:00Z,376.0,0,3
2000-01-27T11:00:00Z,375.92,0,3
2000-01-28T11:00:00Z,375.89,0,3
2000-01-29T11:00:00Z,375.8,0,3
2000-01-30T11:00:00Z,375.78,0,3
2000-01-31T11:00:00Z,375.72,0,3
2000-02-01T11:00:00Z,375.68,0,3
2000-02-02T11:00:00Z,375.61,0,3
2000-02-03T11:00:00Z,375.57,0,3
2000-02-04T11:00:00Z,375.48,0,3
2000-02-05T11:00:00Z,375.46,0,3
2000-02-06T11:00:00Z,375.45,0,3
2000-02-07T11:00:00Z,375.5,0,3
2000-02-08T11:00:00Z,375.55,0,3
2000-02-09T11:00:00Z,375.57,0,3
2000-02-10T11:00:00Z,375.57,0,3
2000-02-11T11:00:00Z,375.55,0,3
2000-02-12T11:00:00Z,375.56,0,3
2000-02-13T11:00:00Z,375.62,0,3
2000-02-14T11:00:00Z,375.63,0,3
2000-02-15T11:00:00Z,375.67,0,3
2000-02-16T11:00:00Z,375.62,0,3
2000-02-17T11:00:00Z,375.57,0,3
2000-02-18T11:00:00Z,375.5,0,3
2000-02-19T11:00:00Z,375.45,0,3
2000-02-20T11:00:00Z,375.41,0,3
2000-02-21T11:00:00Z,375.35,0,3
2000-02-22T11:00:00Z,375.29,0,3
2000-02-23T11:00:00Z,375.22,0,3
2000-02-24T11:00:00Z,375.17,0,3
2000-02-25T11:00:00Z,375.15,0,3
2000-02-26T11:00:00Z,375.1,0,3
2000-02-27T11:00:00Z,375.08,0,3
2000-02-28T11:00:00Z,375.11,0,3
2000-02-29T11:00:00Z,375.17,0,3
2000-03-01T11:00:00Z,375.18,0,3
2000-03-02T11:00:00Z,375.18,0,3
2000-03-03T11:00:00Z,375.17,0,3
2000-03-04T11:00:00Z,375.15,0,3
2000-03-05T11:00:00Z,375.11,0,3
2000-03-06T11:00:00Z,375.07,0,3
2000-03-07T11:00:00Z,375.15,0,3
2000-03-08T11:00:00Z,375.18,0,3
2000-03-09T11:00:00Z,375.21,0,3
2000-03-10T11:00:00Z,375.2,0,3
2000-03-11T11:00:00Z,375.18,0,3
2000-03-12T11:00:00Z,375.13,0,3
2000-03-13T11:00:00Z,375.07,0,3
2000-03-14T11:00:00Z,375.03,0,3
2000-03-15T11:00:00Z,375.01,0,3
2000-03-16T11:00:00Z,375.02,0,3
2000-03-17T11:00:00Z,375.01,0,3
2000-03-18T11:00:00Z,374.99,0,3
2000-03-19T11:00:00Z,374.89,0,3
2000-03-20T11:00:00Z,374.81,0,3
2000-03-21T11:00:00Z,374.79,0,3
2000-03-22T11:00:00Z,374.8,0,3
2000-03-23T11:00:00Z,374.79,0,3
2000-03-24T11:00:00Z,374.7,0,3
2000-03-25T11:00:00Z,374.58,0,3
2000-03-26T11:00:00Z,374.23,0,3
2000-03-27T11:00:00Z,374.09,0,3
2000-03-28T11:00:00Z,374.01,0,3
2000-03-29T11:00:00Z,373.95,0,3
2000-03-30T11:00:00Z,373.87,0,3
2000-03-31T11:00:00Z,373.75,0,3
2000-04-01T11:00:00Z,373.6,0,3
2000-04-02T11:00:00Z,373.33,0,3
2000-04-03T11:00:00Z,372.96,0,3
2000-04-04T11:00:00Z,372.74,0,3
2000-04-05T11:00:00Z,372.62,0,3
2000-04-06T11:00:00Z,372.43,0,3
2000-04-07T11:00:00Z,372.32,0,3
2000-04-08T11:00:00Z,372.1,0,3
2000-04-09T11:00:00Z,371.87,0,3
2000-04-10T11:00:00Z,371.76,0,3
2000-04-11T11:00:00Z,371.45,0,3
2000-04-12T11:00:00Z,371.37,0,3
2000-04-13T11:00:00Z,371.19,0,3
2000-04-14T11:00:00Z,371.03,0,3
2000-04-15T11:00:00Z,370.74,0,3
2000-04-16T11:00:00Z,370.35,0,3
2000-04-17T11:00:00Z,369.95,0,3
2000-04-18T11:00:00Z,369.54,0,3
2000-04-19T11:00:00Z,369.16,0,3
2000-04-20T11:00:00Z,368.78,0,3
2000-04-21T11:00:00Z,368.49,0,3
2000-04-22T11:00:00Z,368.5,0,3
2000-04-23T11:00:00Z,368.61,0,3
2000-04-24T11:00:00Z,368.73,0,3
2000-04-25T11:00:00Z,368.77,0,3
2000-04-26T11:00:00Z,368.69,0,3
2000-04-27T11:00:00Z,368.6,0,3
2000-04-28T11:00:00Z,368.63,0,3
2000-04-29T11:00:00Z,368.82,0,3
2000-04-30T11:00:00Z,369.21,0,3
2000-05-01T11:00:00Z,369.63,0,3
2000-05-02T11:00:00Z,369.96,0,3
2000-05-03T11:00:00Z,370.77,0,3
2000-05-04T11:00:00Z,371.5,0,3
2000-05-05T11:00:00Z,372.16,0,3
2000-05-06T11:00:00Z,372.64,0,3
2000-05-07T11:00:00Z,372.8,0,3
2000-05-08T11:00:00Z,372.9,0,3
2000-05-09T11:00:00Z,372.97,0,3
2000-05-10T11:00:00Z,373.01,0,3
2000-05-11T11:00:00Z,373.05,0,3
2000-05-12T11:00:00Z,373.03,0,3
2000-05-13T11:00:00Z,372.93,0,3
2000-05-14T11:00:00Z,373.05,0,3
2000-05-15T11:00:00Z,373.13,0,3
2000-05-16T11:00:00Z,373.35,0,3
2000-05-17T11:00:00Z,373.47,0,3
2000-05-18T11:00:00Z,374.2,0,3
2000-05-19T11:00:00Z,374.69,0,3
2000-05-20T11:00:00Z,374.82,0,3
2000-05-21T11:00:00Z,374.84,0,3
2000-05-22T11:00:00Z,374.94,0,3
2000-05-23T11:00:00Z,375.09,0,3
2000-05-24T11:00:00Z,375.24,0,3
2000-05-25T11:00:00Z,375.59,0,3
2000-05-26T11:00:00Z,375.8,0,3
2000-05-27T11:00:00Z,375.96,0,3
2000-05-28T11:00:00Z,376.07,0,3
2000-05-29T11:00:00Z,376.28,0,3
2000-05-30T11:00:00Z,376.41,0,3
2000-05-31T11:00:00Z,376.58,0,3
2000-06-01T11:00:00Z,376.7,0,3
2000-06-02T11:00:00Z,376.84,0,3
2000-06-03T11:00:00Z,377.3,0,3
2000-06-04T11:00:00Z,377.54,0,3
2000-06-05T11:00:00Z,377.58,0,3
2000-06-06T11:00:00Z,377.66,0,3
2000-06-07T11:00:00Z,377.77,0,3
2000-06-08T11:00:00Z,377.99,0,3
2000-06-09T11:00:00Z,378.17,0,3
2000-06-10T11:00:00Z,378.3,0,3
2000-06-11T11:00:00Z,378.67,0,3
2000-06-12T11:00:00Z,378.69,0,3
2000-06-13T11:00:00Z,378.65,0,3
2000-06-14T11:00:00Z,379.21,0,3
2000-06-15T11:00:00Z,379.49,0,3
2000-06-16T11:00:00Z,379.41,0,3
2000-06-17T11:00:00Z,379.32,0,3
2000-06-18T11:00:00Z,379.3,0,3
2000-06-19T11:00:00Z,379.31,0,3
2000-06-20T11:00:00Z,379.33,0,3
2000-06-21T11:00:00Z,379.33,0,3
2000-06-22T11:00:00Z,379.46,0,3
2000-06-23T11:00:00Z,379.8,0,3
2000-06-24T11:00:00Z,379.87,0,3
2000-06-25T11:00:00Z,379.64,0,3
2000-06-26T11:00:00Z,379.5,0,3
2000-06-27T11:00:00Z,379.41,0,3
2000-06-28T11:00:00Z,379.3,0,3
2000-06-29T11:00:00Z,379.23,0,3
2000-06-30T11:00:00Z,379.29,0,3
2000-07-01T11:00:00Z,379.53,0,3
2000-07-02T11:00:00Z,379.84,0,3
2000-07-03T11:00:00Z,379.65,0,3
2000-07-04T11:00:00Z,379.45,0,3
2000-07-05T11:00:00Z,379.35,0,3
2000-07-06T11:00:00Z,379.42,0,3
2000-07-07T11:00:00Z,379.54,0,3
2000-07-08T11:00:00Z,379.58,0,3
2000-07-09T11:00:00Z,379.58,0,3
2000-07-10T11:00:00Z,379.53,0,3
2000-07-11T11:00:00Z,379.52,0,3
2000-07-12T11:00:00Z,379.6,0,3
2000-07-13T11:00:00Z,379.63,0,3
2000-07-14T11:00:00Z,379.68,0,3
2000-07-15T11:00:00Z,379.7,0,3
2000-07-16T11:00:00Z,379.68,0,3
2000-07-17T11:00:00Z,379.68,0,3
2000-07-18T11:00:00Z,379.67,0,3
2000-07-19T11:00:00Z,379.69,0,3
2000-07-20T11:00:00Z,379.74,0,3
2000-07-21T11:00:00Z,379.77,0,3
2000-07-22T11:00:00Z,379.82,0,3
2000-07-23T11:00:00Z,379.81,0,3
2000-07-24T11:00:00Z,379.76,0,3
2000-07-25T11:00:00Z,379.76,0,3
2000-07-26T11:00:00Z,379.79,0,3
2000-07-27T11:00:00Z,379.86,0,3
2000-07-28T11:00:00Z,379.89,0,3
2000-07-29T11:00:00Z,379.72,0,3
2000-07-30T11:00:00Z,379.51,0,3
2000-07-31T11:00:00Z,379.49,0,3
2000-08-01T11:00:00Z,379.5,0,3
2000-08-02T11:00:00Z,379.51,0,3
2000-08-03T11:00:00Z,379.43,0,3
2000-08-04T11:00:00Z,379.42,0,3
2000-08-05T11:00:00Z,379.34,0,3
2000-08-06T11:00:00Z,379.31,0,3
2000-08-07T11:00:00Z,379.32,0,3
2000-08-08T11:00:00Z,379.32,0,3
2000-08-09T11:00:00Z,379.3,0,3
2000-08-10T11:00:00Z,379.24,0,3
2000-08-11T11:00:00Z,379.2,0,3
2000-08-12T11:00:00Z,379.28,0,3
2000-08-13T11:00:00Z,379.34,0,3
2000-08-14T11:00:00Z,379.31,0,3
2000-08-15T11:00:00Z,379.36,0,3
2000-08-16T11:00:00Z,379.81,0,3
2000-08-17T11:00:00Z,379.84,0,3
2000-08-18T11:00:00Z,379.84,0,3
2000-08-19T11:00:00Z,379.92,0,3
2000-08-20T11:00:00Z,379.92,0,3
2000-08-21T11:00:00Z,379.93,0,3
2000-08-22T11:00:00Z,379.93,0,3
2000-08-23T11:00:00Z,379.86,0,3
2000-08-24T11:00:00Z,379.8,0,3
2000-08-25T11:00:00Z,379.84,0,3
2000-08-26T11:00:00Z,379.82,0,3
2000-08-27T11:00:00Z,379.84,0,3
2000-08-28T11:00:00Z,379.86,0,3
2000-08-29T11:00:00Z,379.88,0,3
2000-08-30T11:00:00Z,379.91,0,3
2000-08-31T11:00:00Z,379.95,0,3
2000-09-01T11:00:00Z,379.86,0,3
2000-09-02T11:00:00Z,379.78,0,3
2000-09-03T11:00:00Z,379.74,0,3
2000-09-04T11:00:00Z,379.69,0,3
2000-09-05T11:00:00Z,379.62,0,3
2000-09-06T11:00:00Z,379.55,0,3
2000-09-07T11:00:00Z,379.53,0,3
2000-09-08T11:00:00Z,379.6,0,3
2000-09-09T11:00:00Z,379.84,0,3
2000-09-10T11:00:00Z,379.98,0,3
2000-09-11T11:00:00Z,379.84,0,3
2000-09-12T11:00:00Z,379.86,0,3
2000-09-13T11:00:00Z,379.83,0,3
2000-09-14T11:00:00Z,379.79,0,3
2000-09-15T11:00:00Z,379.73,0,3
2000-09-16T11:00:00Z,379.67,0,3
2000-09-17T11:00:00Z,379.7,0,3
2000-09-18T11:00:00Z,379.7,0,3
2000-09-19T11:00:00Z,379.72,0,3
2000-09-20T11:00:00Z,379.71,0,3
2000-09-21T11:00:00Z,379.64,0,3
2000-09-22T11:00:00Z,379.53,0,3
2000-09-23T11:00:00Z,379.55,0,3
2000-09-24T11:00:00Z,379.5,0,3
2000-09-25T11:00:00Z,379.44,0,3
2000-09-26T11:00:00Z,379.2,0,3
2000-09-27T11:00:00Z,378.87,0,3
2000-09-28T11:00:00Z,378.52,0,3
2000-09-29T11:00:00Z,378.42,0,3
2000-09-30T11:00:00Z,,0,3
2000-10-01T11:00:00Z,378.28,0,3
2000-10-02T11:00:00Z,377.99,0,3
2000-10-03T11:00:00Z,377.65,0,3
2000-10-04T11:00:00Z,377.32,0,3
2000-10-05T11:00:00Z,376.97,0,3
2000-10-06T11:00:00Z,376.65,0,3
2000-10-07T11:00:00Z,376.41,0,3
2000-10-08T11:00:00Z,376.29,0,3
2000-10-09T11:00:00Z,376.14,0,3
2000-10-10T11:00:00Z,376.02,0,3
2000-10-11T11:00:00Z,375.93,0,3
2000-10-12T11:00:00Z,375.84,0,3
2000-10-13T11:00:00Z,375.74,0,3
2000-10-14T11:00:00Z,375.64,0,3
2000-10-15T11:00:00Z,375.57,0,3
2000-10-16T11:00:00Z,375.38,0,3
2000-10-17T11:00:00Z,375.28,0,3
2000-10-18T11:00:00Z,375.09,0,3
2000-10-19T11:00:00Z,374.89,0,3
2000-10-20T11:00:00Z,374.95,0,3
2000-10-21T11:00:00Z,374.97,0,3
2000-10-22T11:00:00Z,375.13,0,3
2000-10-23T11:00:00Z,375.28,0,3
2000-10-24T11:00:00Z,375.25,0,3
2000-10-25T11:00:00Z,375.48,0,3
2000-10-26T11:00:00Z,375.63,0,3
2000-10-27T11:00:00Z,375.72,0,3
2000-10-28T11:00:00Z,375.72,0,3
2000-10-29T11:00:00Z,375.7,0,3
2000-10-30T11:00:00Z,375.73,0,3
2000-10-31T11:00:00Z,376.08,0,3
2000-11-01T11:00:00Z,376.72,0,3
2000-11-02T11:00:00Z,377.18,0,3
2000-11-03T11:00:00Z,377.52,0,3
2000-11-04T11:00:00Z,377.77,0,3
2000-11-05T11:00:00Z,377.93,0,3
2000-11-06T11:00:00Z,378.07,0,3
2000-11-07T11:00:00Z,378.23,0,3
2000-11-08T11:00:00Z,378.29,0,3
2000-11-09T11:00:00Z,378.21,0,3
2000-11-10T11:00:00Z,378.05,0,3
2000-11-11T11:00:00Z,377.91,0,3
2000-11-12T11:00:00Z,377.62,0,3
